Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total
Hospital 1095,Region 5,District 8,Instrument 2,4657,5281,5207,5227,5203,5826,9737,9743,8881,9030,8990,8873,86655
Hospital 1095,Region 5,District 9,Instrument 2,44895,52207,47047,47687,47687,47687,47687,47687,47687,47687,47687,47687,573332
Hospital 1095,Region 5,No District Available,Instrument 11,3843,3840,43818,13817,23824,-66095,3934,0,4056,4147,4169,4143,43496
Hospital 1095,Region 5,No District Available,Instrument 13,0,0,0,0,0,0,0,0,0,0,0,5797,5797
Hospital 1095,Region 5,No District Available,Instrument 15,1900,1899,1888,1887,1890,91933,-57002,0,2005,2050,2061,-54432,-3921
Hospital 1095,Region 5,No District Available,Instrument 6,2140,4997,7808,4015,0,17306,-6609,0,0,43437,-13674,0,59420
Hospital 1095,Region 5,No District Available,Instrument 7,3241,3243,3253,3254,3250,3212,3199,9139,3144,3106,3097,3141,44279
Hospital 1095,Region 5,No District Available,Instrument 8,0,0,0,0,0,0,0,6250,0,0,0,1629,7879
Hospital 1096,Region 5,District 13,Instrument 1,31,28,27,32,32,0,0,0,0,0,0,0,150
Hospital 1096,Region 5,District 13,Instrument 2,5614,1640,-2883,1310,1631,3925,3778,2541,2541,2651,6867,2253,31868
Hospital 1096,Region 5,District 13,Instrument 3,51,51,51,51,51,235,563,101,153,115,312,103,1837
Hospital 1096,Region 5,District 13,Instrument 4,2155,2698,2468,2698,2160,0,0,0,0,0,0,0,12179
Hospital 1096,Region 5,District 13,Instrument 5,382,471,503,571,579,530,464,478,491,581,516,591,6157
Hospital 1096,Region 5,District 13,Instrument 8,0,0,0,0,0,0,31,26,30,28,31,5,151
Hospital 1096,Region 5,District 14,Instrument 2,131,90,34,86,80,0,0,0,0,0,0,0,421
Hospital 1096,Region 5,District 14,Instrument 5,52,24,45,38,40,0,0,0,0,0,0,0,199
Hospital 1096,Region 5,District 14,Instrument 7,0,0,0,0,0,0,0,0,0,48,330,29,407
Hospital 1096,Region 5,District 18,Instrument 1,3,3,1,1,1,1,1,1,2,1,1,1,17
Hospital 1096,Region 5,District 18,Instrument 2,18,21,9,8,7,10,10,8,15,13,14,13,146
Hospital 1096,Region 5,District 18,Instrument 6,0,0,0,0,0,0,0,0,0,-1,1,0,0
Hospital 1096,Region 5,District 2,Instrument 1,0,0,0,8,2,0,0,0,0,0,0,0,10
Hospital 1096,Region 5,District 2,Instrument 8,0,0,0,78,16,16,16,16,15,15,16,16,204
Hospital 1096,Region 5,District 25,Instrument 2,226,738,219,219,246,276,380,264,322,253,369,369,3881
Hospital 1096,Region 5,District 25,Instrument 3,81,77,81,77,77,81,86,96,64,69,0,0,789
Hospital 1096,Region 5,District 29,Instrument 1,335,260,155,0,0,0,0,0,0,0,0,0,750
Hospital 1096,Region 5,District 29,Instrument 2,3349,2601,1549,3982,2636,2675,2647,2583,2503,2798,2903,3242,33468
Hospital 1096,Region 5,District 29,Instrument 3,606,619,480,892,793,870,910,877,878,962,967,957,9811
Hospital 1096,Region 5,District 29,Instrument 4,2111,2041,3865,1802,1823,1906,1675,1746,1534,1447,1492,1447,22889
Hospital 1096,Region 5,District 29,Instrument 5,1851,0,0,1777,1845,1804,1789,1698,1869,1999,2013,1987,18632
Hospital 1096,Region 5,District 29,Instrument 8,0,12,0,0,0,0,0,0,0,0,0,0,12
Hospital 1096,Region 5,District 31,Instrument 2,239,332,300,232,232,174,180,175,216,216,216,216,2728
Hospital 1096,Region 5,District 34,Instrument 1,0,0,0,0,0,0,0,0,0,0,0,1,1
Hospital 1096,Region 5,District 34,Instrument 2,0,0,0,0,0,0,0,0,0,0,311,31,342
Hospital 1096,Region 5,District 34,Instrument 3,0,0,0,0,0,0,0,0,0,0,77,7,84
Hospital 1096,Region 5,District 34,Instrument 5,0,0,0,0,0,0,0,0,0,0,10,2,12
Hospital 1096,Region 5,District 34,Instrument 7,0,0,0,0,0,0,0,0,0,0,10,0,10
Hospital 1096,Region 5,District 35,Instrument 2,35,92,905,1011,1207,1256,1486,993,993,993,993,993,10957
Hospital 1096,Region 5,District 37,Instrument 3,-11,0,9,9,0,9,9,9,9,9,9,-4,57
Hospital 1096,Region 5,District 39,Instrument 1,70,78,89,95,143,151,169,223,308,217,247,212,2002
Hospital 1096,Region 5,District 39,Instrument 2,1095,1217,1388,1507,2295,2424,2780,3656,5092,3586,4046,3488,32574
Hospital 1096,Region 5,District 39,Instrument 4,242,345,628,527,466,364,443,492,946,772,872,813,6910
Hospital 1096,Region 5,District 41,Instrument 1,4,7,5,4,6,6,4,3,3,3,0,0,45
Hospital 1096,Region 5,District 41,Instrument 2,108,108,71,62,52,53,62,52,71,76,41,19,775
Hospital 1096,Region 5,District 41,Instrument 3,56,56,52,55,85,73,82,52,50,51,42,25,679
Hospital 1096,Region 5,District 44,Instrument 2,5224,5303,5073,4874,9961,10303,9746,8919,9843,10425,4982,4704,89357
Hospital 1096,Region 5,District 44,Instrument 3,4691,4618,4597,4706,0,0,0,0,0,0,0,0,18612
Hospital 1096,Region 5,District 44,Instrument 7,3956,4016,4897,4366,4517,4150,4265,4198,4380,3914,4238,3876,50773
Hospital 1096,Region 5,District 52,Instrument 7,0,0,1467,2832,1467,17712,1233,1233,3317,1196,1071,1026,32554
Hospital 1096,Region 5,District 9,Instrument 2,0,0,0,49,49,49,49,49,49,49,49,49,441
Hospital 1097,Region 5,District 18,Instrument 1,0,0,0,0,0,0,0,2,2,7,2,3,16
Hospital 1097,Region 5,District 18,Instrument 2,0,0,0,0,0,0,0,23,27,40,27,31,148
Hospital 1097,Region 5,District 18,Instrument 3,0,0,0,0,0,0,0,-8,-8,67,-2,35,84
Hospital 1097,Region 5,District 18,Instrument 6,0,0,0,0,0,0,0,0,0,-5,2,-1,-4
Hospital 1097,Region 5,District 18,Instrument 7,0,0,0,0,0,0,157,519,400,271,266,268,1881
Hospital 1098,Region 5,District 2,Instrument 1,54,51,50,50,49,43,16,14,14,14,14,14,383
Hospital 1098,Region 5,District 2,Instrument 2,540,509,495,493,483,424,153,142,139,138,138,136,3790
Hospital 1098,Region 5,District 29,Instrument 2,0,0,0,0,0,0,0,0,0,0,1899,44,1943
Hospital 1098,Region 5,District 29,Instrument 4,0,0,0,0,0,0,0,0,0,0,36,1,37
Hospital 1098,Region 5,District 29,Instrument 5,1578,1527,1578,1578,1436,1150,1150,1150,1150,1150,1150,1150,15747
Hospital 1099,Region 5,District 2,Instrument 1,0,0,0,8,0,0,0,0,0,0,0,0,8
Hospital 1099,Region 5,District 2,Instrument 8,0,0,0,75,0,0,0,0,0,0,0,0,75
Hospital 1099,Region 5,District 28,Instrument 1,0,0,0,0,0,0,0,0,0,0,366,0,366
Hospital 1099,Region 5,District 28,Instrument 2,8374,8545,8414,9143,9087,8715,8956,8487,7524,6881,4196,7283,95605
Hospital 1099,Region 5,District 28,Instrument 3,0,0,0,0,0,0,0,0,0,0,1790,440,2230
Hospital 1099,Region 5,District 28,Instrument 6,0,0,0,0,0,0,0,0,0,0,2421,0,2421
Hospital 11,Region 2,District 13,Instrument 1,8,8,13,13,8,0,0,0,0,0,0,0,50
Hospital 11,Region 2,District 13,Instrument 2,205,281,660,453,391,139,-262,375,38,376,740,301,3697
Hospital 11,Region 2,District 13,Instrument 3,9,9,9,9,9,12,12,10,9,9,10,12,119
Hospital 11,Region 2,District 13,Instrument 4,90,148,0,0,0,0,0,0,0,0,0,0,238
Hospital 11,Region 2,District 18,Instrument 1,2,2,2,2,2,2,2,2,2,2,2,2,24
Hospital 11,Region 2,District 18,Instrument 2,18,18,22,18,22,21,21,25,28,25,31,28,277
Hospital 11,Region 2,District 18,Instrument 3,0,0,0,0,0,0,0,-5,-5,-5,-9,-9,-33
Hospital 11,Region 2,District 18,Instrument 5,27,26,21,13,2,8,4,1,1,19,4,9,135
Hospital 11,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,0,0,-1,2,0,1
Hospital 11,Region 2,District 20,Instrument 1,147,0,149,0,0,0,173,0,187,0,231,0,887
Hospital 11,Region 2,District 20,Instrument 2,1984,0,2004,0,2185,0,2330,0,2524,0,3122,0,14149
Hospital 11,Region 2,District 20,Instrument 3,824,0,1021,0,3257,0,1133,0,1176,0,-647,0,6764
Hospital 11,Region 2,District 20,Instrument 6,171,0,171,0,168,0,166,0,164,0,163,0,1003
Hospital 11,Region 2,District 28,Instrument 1,438,426,442,395,446,481,441,373,429,398,473,0,4742
Hospital 11,Region 2,District 28,Instrument 2,3317,3280,2940,2598,3454,3769,3314,2945,3361,2956,3726,7711,43371
Hospital 11,Region 2,District 28,Instrument 3,9,793,567,567,790,737,632,576,702,575,603,730,7281
Hospital 11,Region 2,District 28,Instrument 4,-44,0,0,0,0,0,0,0,0,0,0,0,-44
Hospital 11,Region 2,District 28,Instrument 6,1605,2019,1820,26681,1883,1837,1534,1589,2090,56228,2767,0,100053
Hospital 11,Region 2,District 28,Instrument 8,196,196,196,199,195,203,195,196,196,196,213,189,2370
Hospital 11,Region 2,District 4,Instrument 2,128,61,73,167,195,298,11894,113,50,220,105,55,13359
Hospital 11,Region 2,District 49,Instrument 2,4709,4116,4415,4297,4406,4433,4040,4175,3761,4202,4591,4240,51385
Hospital 11,Region 2,District 50,Instrument 1,583,567,586,545,545,545,545,545,513,487,513,462,6436
Hospital 11,Region 2,District 50,Instrument 2,1294,7264,4518,8639,5803,5136,2234,4121,4161,4743,5477,1391,54781
Hospital 11,Region 2,District 50,Instrument 3,281,296,268,276,273,197,233,161,161,161,161,161,2629
Hospital 11,Region 2,District 6,Instrument 2,0,0,0,0,0,0,0,0,0,0,460,430,890
Hospital 11,Region 2,District 7,Instrument 2,18,18,18,18,8,6,6,0,0,0,0,2,94
Hospital 110,Region 1,District 13,Instrument 1,23,21,22,27,19,0,0,0,0,0,0,0,112
Hospital 110,Region 1,District 13,Instrument 2,1671,505,1123,1175,1193,9046,9319,9085,9367,9453,12176,9629,73742
Hospital 110,Region 1,District 13,Instrument 3,370,360,383,357,447,45,101,55,79,64,38,65,2364
Hospital 110,Region 1,District 13,Instrument 4,5342,7610,7627,7670,7512,0,0,0,0,0,0,0,35761
Hospital 110,Region 1,District 13,Instrument 5,10729,10666,10541,10898,10611,11263,10665,11829,11682,11874,12408,12980,136146
Hospital 110,Region 1,District 13,Instrument 8,0,0,0,0,0,0,178,178,176,128,181,171,1012
Hospital 110,Region 1,District 19,Instrument 1,76,61,0,0,0,0,0,0,0,0,0,0,137
Hospital 110,Region 1,District 19,Instrument 15,0,0,0,0,0,669,648,678,678,612,681,906,4872
Hospital 110,Region 1,District 19,Instrument 2,186,199,0,0,0,0,0,0,0,0,0,0,385
Hospital 110,Region 1,District 19,Instrument 7,86,110,0,0,0,0,0,0,5896,1272,1272,1272,9908
Hospital 110,Region 1,District 6,Instrument 2,0,0,0,0,8506,8373,9024,9309,8072,10769,8759,8744,71556
Hospital 1100,Region 2,District 13,Instrument 1,71,66,70,88,71,0,0,0,0,0,0,0,366
Hospital 1100,Region 2,District 13,Instrument 2,3072,2682,3625,3089,3472,3464,3490,3714,3590,3587,3643,3779,41207
Hospital 1100,Region 2,District 13,Instrument 3,136,138,147,202,157,-510,73,289,371,76,202,157,1438
Hospital 1100,Region 2,District 13,Instrument 4,323,364,286,288,305,0,0,0,0,0,0,0,1566
Hospital 1100,Region 2,District 13,Instrument 5,784,806,797,877,821,841,843,891,740,827,866,955,10048
Hospital 1100,Region 2,District 13,Instrument 8,0,0,0,0,0,0,6,0,0,0,0,0,6
Hospital 1100,Region 2,District 18,Instrument 1,13,15,16,16,25,19,22,20,21,13,10,9,199
Hospital 1100,Region 2,District 18,Instrument 2,141,172,193,186,295,242,274,262,259,192,175,189,2580
Hospital 1100,Region 2,District 18,Instrument 3,0,0,0,0,0,0,0,-28,1,-23,-31,-34,-115
Hospital 1100,Region 2,District 18,Instrument 4,2,2,2,2,2,2,2,0,0,0,0,0,14
Hospital 1100,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,3,-1,-9,9,-1,1
Hospital 1100,Region 2,District 20,Instrument 1,10,194,10,158,0,121,12,123,14,121,3,96,862
Hospital 1100,Region 2,District 20,Instrument 2,126,2616,129,2139,135,1629,158,1653,180,1633,38,1293,11729
Hospital 1100,Region 2,District 20,Instrument 3,0,662,0,2798,0,522,0,460,0,354,0,347,5143
Hospital 1100,Region 2,District 20,Instrument 6,0,0,0,33,0,99,0,10,0,132,0,-142,132
Hospital 1100,Region 2,District 20,Instrument 7,0,999,0,1009,0,1023,0,1009,0,1420,0,1394,6854
Hospital 1100,Region 2,District 28,Instrument 1,54,51,53,42,55,55,55,43,52,1,0,0,461
Hospital 1100,Region 2,District 28,Instrument 2,1375,1142,1459,1269,1659,1886,1672,1865,1656,29,29,45,14086
Hospital 1100,Region 2,District 28,Instrument 4,93,93,93,93,93,93,93,89,87,3,3,0,833
Hospital 1100,Region 2,District 28,Instrument 6,100,42,33,72,122,119,101,41,19,-78,18,0,589
Hospital 1100,Region 2,District 3,Instrument 2,159,194,194,134,151,239,181,207,0,0,0,105,1564
Hospital 1100,Region 2,District 32,Instrument 1,0,0,0,0,126,101,92,81,105,100,115,107,827
Hospital 1100,Region 2,District 32,Instrument 2,1420,2287,1076,3051,1323,2191,1658,1469,1217,1368,1475,1343,19878
Hospital 1100,Region 2,District 32,Instrument 3,444,603,560,-83,576,352,536,369,370,369,383,372,4851
Hospital 1100,Region 2,District 32,Instrument 5,310,184,200,203,196,203,195,194,199,203,213,206,2506
Hospital 1100,Region 2,District 34,Instrument 1,63,66,71,67,75,92,93,95,84,84,100,93,983
Hospital 1100,Region 2,District 34,Instrument 2,907,609,515,-138,638,574,665,684,634,574,796,710,7168
Hospital 1100,Region 2,District 34,Instrument 3,55,73,70,70,69,69,71,71,71,71,71,71,832
Hospital 1100,Region 2,District 34,Instrument 4,72,1,1,5,7,0,16,18,0,0,0,0,120
Hospital 1100,Region 2,District 34,Instrument 5,26,27,31,28,27,27,26,27,26,25,24,24,318
Hospital 1100,Region 2,District 34,Instrument 8,1,1,1,1,1,1,1,1,1,1,1,1,12
Hospital 1100,Region 2,District 35,Instrument 2,622,779,3046,2208,2949,2786,2874,2440,2440,2440,2440,2440,27464
Hospital 1100,Region 2,District 4,Instrument 2,2322,2492,2410,2288,2138,2545,2423,3014,2352,2791,2500,2741,30016
Hospital 1100,Region 2,District 8,Instrument 1,0,1,0,0,0,0,0,0,0,0,0,0,1
Hospital 1100,Region 2,District 8,Instrument 2,1,1,1,1,1,1,1,1,0,1,1,1,11
Hospital 1101,Region 5,District 13,Instrument 1,20,36,33,39,31,0,0,0,0,0,0,0,159
Hospital 1101,Region 5,District 13,Instrument 2,1164,3626,4327,3581,4444,5665,5596,5564,5139,4625,4602,4484,52817
Hospital 1101,Region 5,District 13,Instrument 3,456,701,593,581,502,164,191,418,147,58,83,127,4021
Hospital 1101,Region 5,District 13,Instrument 4,1189,1636,1395,1399,1222,0,0,0,0,0,0,0,6841
Hospital 1101,Region 5,District 13,Instrument 8,0,0,0,0,0,0,62,61,62,63,60,63,371
Hospital 1101,Region 5,District 19,Instrument 1,103,149,142,0,0,0,0,0,0,0,0,0,394
Hospital 1101,Region 5,District 19,Instrument 2,29,30,31,0,0,0,0,0,0,0,0,0,90
Hospital 1101,Region 5,District 19,Instrument 7,14,8,12,0,0,0,0,0,0,0,0,0,34
Hospital 1101,Region 5,District 20,Instrument 1,141,0,152,0,0,0,157,0,142,0,146,0,738
Hospital 1101,Region 5,District 20,Instrument 2,1902,0,2045,0,2254,0,2125,0,1911,0,1963,0,12200
Hospital 1101,Region 5,District 20,Instrument 3,2773,0,1790,0,13075,0,1357,0,1363,0,-9789,0,10569
Hospital 1101,Region 5,District 20,Instrument 6,0,0,0,0,0,0,0,0,0,0,116,0,116
Hospital 1101,Region 5,District 20,Instrument 7,655,0,641,0,651,0,651,0,651,0,651,0,3900
Hospital 1101,Region 5,District 41,Instrument 1,5,4,5,3,4,4,3,1,1,1,1,1,33
Hospital 1101,Region 5,District 41,Instrument 2,321,321,376,348,410,307,369,443,303,245,251,248,3942
Hospital 1101,Region 5,District 41,Instrument 3,120,120,99,74,245,153,104,310,257,15,46,11,1554
Hospital 1101,Region 5,District 45,Instrument 2,108,96,113,99,95,87,100,105,101,129,83,76,1192
Hospital 1102,Region 3,District 12,Instrument 2,8,7,7,6,6,7,8,7,7,8,7,7,85
Hospital 1102,Region 3,District 13,Instrument 1,1262,1221,1263,1175,994,0,0,0,0,0,0,0,5915
Hospital 1102,Region 3,District 13,Instrument 2,19967,19881,20942,7800,13180,22481,25308,23392,23662,22404,25292,20776,245085
Hospital 1102,Region 3,District 13,Instrument 3,8539,8480,8341,5514,7311,1701,2568,1481,1333,3737,940,1505,51450
Hospital 1102,Region 3,District 13,Instrument 4,111,146,123,57,304,0,0,0,0,0,0,0,741
Hospital 1102,Region 3,District 13,Instrument 5,20494,17562,16626,16688,16855,17008,16880,17206,16831,15436,16157,17382,205125
Hospital 1102,Region 3,District 13,Instrument 8,720,713,719,865,709,0,1806,1751,1916,1717,1625,1329,13870
Hospital 1102,Region 3,District 18,Instrument 1,0,0,0,0,0,1,0,1,1,1,0,0,4
Hospital 1102,Region 3,District 18,Instrument 2,0,0,0,0,0,4,2,4,4,4,4,4,26
Hospital 1102,Region 3,District 18,Instrument 3,0,0,0,0,0,0,0,0,1,0,0,0,1
Hospital 1102,Region 3,District 20,Instrument 1,121,0,111,0,0,27,-21,59,68,60,26,65,516
Hospital 1102,Region 3,District 20,Instrument 2,1628,0,1491,0,1056,366,-282,790,920,806,355,876,8006
Hospital 1102,Region 3,District 20,Instrument 3,567,3,240,18,215,84,458,305,238,400,427,480,3435
Hospital 1102,Region 3,District 20,Instrument 6,33,0,331,0,0,0,0,0,0,0,0,0,364
Hospital 1102,Region 3,District 20,Instrument 7,134,0,112,0,112,0,112,0,111,0,111,0,692
Hospital 1102,Region 3,District 20,Instrument 8,0,0,0,0,7,0,0,0,0,0,0,0,7
Hospital 1102,Region 3,District 28,Instrument 1,5,4,3,5,4,6,7,3,5,5,5,0,52
Hospital 1102,Region 3,District 28,Instrument 2,116,117,147,194,119,131,196,131,194,175,163,244,1927
Hospital 1102,Region 3,District 28,Instrument 3,24,19,136,19,19,19,55,19,19,19,19,34,401
Hospital 1102,Region 3,District 28,Instrument 6,13,18,18,15,14,18,21,34,41,41,39,0,272
Hospital 1102,Region 3,District 34,Instrument 1,21,23,24,19,24,28,31,32,33,35,39,39,348
Hospital 1102,Region 3,District 34,Instrument 2,299,312,10106,219,219,231,264,263,1083,358,339,347,14040
Hospital 1102,Region 3,District 34,Instrument 3,144,138,144,151,132,152,139,146,168,149,145,145,1753
Hospital 1102,Region 3,District 34,Instrument 4,57,59,59,56,55,59,60,62,0,0,0,0,467
Hospital 1102,Region 3,District 34,Instrument 5,1344,1403,1422,1530,1388,1531,1545,1397,1587,1708,1653,1800,18308
Hospital 1102,Region 3,District 34,Instrument 7,189,192,4230,4186,4321,4093,4013,305,0,0,0,0,21529
Hospital 1102,Region 3,District 36,Instrument 2,20,20,20,17,15,15,15,15,15,15,15,15,197
Hospital 1102,Region 3,District 38,Instrument 2,23,43,43,0,19,30,48,25,37,23,19,30,340
Hospital 1102,Region 3,District 4,Instrument 2,977,1045,870,810,963,1120,824,836,920,894,940,851,11050
Hospital 1102,Region 3,District 41,Instrument 1,19,19,23,11,17,17,19,18,16,15,21,19,214
Hospital 1102,Region 3,District 41,Instrument 2,1097,886,710,753,622,585,616,-38878,593,582,585,666,-31183
Hospital 1102,Region 3,District 41,Instrument 3,271,271,993,346,333,208,223,240,359,184,213,308,3949
Hospital 1102,Region 3,District 41,Instrument 5,2813,7236,7434,8216,8999,8999,8999,2653,2891,2837,2837,3075,66989
Hospital 1102,Region 3,District 5,Instrument 2,1788,2138,2138,2570,2344,2822,3129,2421,2258,2553,2283,2578,29022
Hospital 1102,Region 3,District 50,Instrument 1,8920,8682,8976,8342,8342,8342,8342,8342,7855,7453,7850,7078,98524
Hospital 1102,Region 3,District 50,Instrument 2,556,637,666,553,581,623,571,0,771,776,0,0,5734
Hospital 1102,Region 3,District 50,Instrument 3,143,135,138,240,120,119,116,0,0,0,0,0,1011
Hospital 1102,Region 3,District 50,Instrument 5,53166,56263,49675,43354,43150,46790,50153,37080,44280,47408,47460,56290,575069
Hospital 1102,Region 3,District 50,Instrument 7,13,25,0,0,0,13,0,13,0,13,0,0,77
Hospital 1103,Region 3,District 13,Instrument 1,11,8,6,9,8,0,0,0,0,0,0,0,42
Hospital 1103,Region 3,District 13,Instrument 2,196,194,153,157,179,167,207,163,163,157,151,177,2064
Hospital 1103,Region 3,District 13,Instrument 3,5,5,4,5,5,1,1,1,1,1,1,1,31
Hospital 1103,Region 3,District 13,Instrument 5,152,184,179,165,178,211,162,177,143,169,167,159,2046
Hospital 1103,Region 3,District 13,Instrument 8,0,0,0,0,0,0,5,5,5,5,5,5,30
Hospital 1103,Region 3,District 47,Instrument 2,0,0,0,0,67,92,0,0,0,0,-159,0,0
Hospital 1104,Region 2,District 12,Instrument 2,6,180,190,198,173,113,92,87,-75,0,0,37,1001
Hospital 1104,Region 2,District 12,Instrument 3,3,3,3,3,3,3,3,3,-2,0,0,0,22
Hospital 1104,Region 2,District 13,Instrument 1,50,51,47,49,40,0,0,0,0,0,0,0,237
Hospital 1104,Region 2,District 13,Instrument 2,2192,2534,3010,2876,2767,3386,3537,3587,3194,3120,2845,3273,36321
Hospital 1104,Region 2,District 13,Instrument 3,229,236,230,236,233,762,899,240,150,162,293,503,4173
Hospital 1104,Region 2,District 13,Instrument 4,56,1111,1249,1124,1084,0,0,0,0,0,0,0,4624
Hospital 1104,Region 2,District 13,Instrument 5,69,74,72,69,79,77,69,79,68,76,73,78,883
Hospital 1104,Region 2,District 20,Instrument 1,88,0,97,0,0,0,103,0,165,0,150,0,603
Hospital 1104,Region 2,District 20,Instrument 2,1190,0,1305,0,1139,0,1386,0,2229,0,2029,0,9278
Hospital 1104,Region 2,District 20,Instrument 3,1523,0,1137,0,1112,0,1111,0,534,0,631,0,6048
Hospital 1104,Region 2,District 28,Instrument 1,35,29,28,18,32,33,25,22,29,21,29,0,301
Hospital 1104,Region 2,District 28,Instrument 2,683,712,652,614,688,588,658,689,758,656,709,819,8226
Hospital 1104,Region 2,District 28,Instrument 3,9,9,9,9,9,9,9,9,9,9,9,9,108
Hospital 1104,Region 2,District 28,Instrument 6,9,7,7,6,4,4,4,4,4,4,4,0,57
Hospital 1104,Region 2,District 32,Instrument 1,0,0,0,0,4,3,3,3,4,3,2,2,24
